pid,fum,frcv,fry,forc
369484,SS-2100,PL-0200,0,LB-0600
369543,DC-4400,HT-0300,0,JP-2000
369556,GF-0400,GF-0400,0,
369647,CS-2600,BL-0500,0,CG-2800
369669,MH-2500,BC-1400,0,WA-0100
369688,CT-0100,RB-0700,2,JW-3200
369702,FG-0200,JC-5500,0,OA-0200
369713,TM-2800,TM-2800,0,DS-4800
369741,MB-4800,PH-0300,0,
369838,DF-1400,AC-0400,0,PT-0600
369927,MH-1600,MW-0200,0,AS-2400
369949,JJ-4800,DD-2000,0,AW-1500
369972,LF-0200,AB-2000,0,JW-5300
369984,KD-0100,WJ-0400,0,JC-0700
369993,KW-0500,DT-0100,0,BM-1800
370059,PR-0300,MM-2900,0,JH-2100
370158,GR-0600,GR-0600,0,
370174,AC-2400,DS-3300,0,
370178,MB-0400,MB-0400,0,
370247,RC-0800,,0,
370317,FJ-0100,FJ-0100,0,
370401,FJ-0100,AR-2000,0,BM-1100
370425,JC-5600,JC-5600,0,
370549,LS-2200,RJ-0600,0,
370658,JL-1400,DR-3700,0,JR-1300
370744,SR-1200,SS-1600,0,
370750,JJ-3900,AM-2500,0,AH-0400
370777,DA-1300,XA-0100,0,
370792,ML-0700,HT-0200,0,BC-2400
370846,JC-2300,GW-1400,0,RC-2400
370880,KR-1000,DS-0800,0,BC-2400
370893,TT-0900,MS-5500,6,
370926,TE-0100,FJ-0100,0,BP-0900
370927,TE-0100,TE-0100,0,
370993,BF-0100,BM-3500,0,AH-2300
371006,LW-0500,KV-0400,0,JK-0300
371069,CJ-1700,BT-0600,0,AE-0600
371091,KC-2000,DS-4400,0,CP-0100
371120,LH-1100,LH-1100,0,
371175,SM-3400,AG-1200,0,MR-2000
371271,TG-0900,TG-0900,0,
371375,SH-1100,ZT-0100,0,
371409,TR-0800,ML-0500,0,
371426,SH-1100,SH-1100,0,KH-0300
371490,JG-0600,DB-5700,44,
371566,JG-0600,CD-0400,2,CA-1300
371582,IH-0100,CF-0600,0,
371587,CS-2600,JC-4200,0,KP-0300
371599,DC-4400,DC-4400,0,GW-0800
371608,JS-6000,WA-0100,0,PB-0800
371657,DM-2200,JJ-2700,22,JJ-2700
371741,JF-1900,WA-0300,0,QM-0200
371836,MF-1300,OA-0200,0,CL-1400
371941,JM-3300,FB-0700,0,OA-0200
371953,BM-1900,NH-0400,27,
371955,BW-2700,DT-1200,0,CG-2800
372006,BW-2700,DF-1200,0,
372037,MJ-2300,DS-1600,0,AW-1800
372104,DG-0600,DG-0600,0,EW-1800
372159,RW-2200,CG-1400,0,CG-0200
372297,JC-6200,GW-1500,1,
372442,JC-0500,CS-0100,0,DT-0100
372582,LB-0400,BA-1300,0,BR-1500
372674,KW-0500,MK-0900,0,JT-3800
372685,KW-0500,KW-0500,0,
372842,PR-0300,RB-3000,9,RM-1400
373074,AR-1300,AR-1300,0,
373080,WB-0700,WB-0700,0,
373081,MF-1000,JK-2200,0,
373084,SM-1400,KV-0100,-3,MG-1800
373163,KC-2000,CA-1300,10,CA-1300
373211,AJ-0500,MG-1800,0,
373234,DH-2500,DH-2500,0,DB-0600
373235,DH-2500,JB-0400,0,JF-2500
373255,JJ-4800,AH-2700,0,MS-3500
373384,JJ-4800,,0,BJ-0700
373459,AB-2000,SB-1400,0,DH-4100
373515,DJ-0200,MA-0100,0,
373540,SB-1400,SB-1400,0,
373541,AB-2000,AJ-1600,0,BD-0700
373583,TJ-2700,DW-4700,0,
373588,BS-2400,VF-0100,23,
373688,BF-0100,BM-3500,0,ED-1000
373813,ML-2500,MR-1600,0,PW-1200
373830,FG-0200,FG-0200,0,KW-1600
373849,FG-0200,BS-1500,0,
373862,DS-0800,DD-1900,0,TS-2900
373866,SH-1100,SH-1100,0,
373867,SH-1100,BB-0500,0,RD-0900
373903,MC-1500,JV-0500,6,JV-0500
374015,JG-0600,JT-3500,0,JV-0500
374051,MM-5500,CW-3700,-2,TW-2700
374097,JS-6700,TW-1400,0,CW-3700
374121,SW-0800,CJ-1300,0,
374257,JC-0500,RT-0500,0,BC-1700
374374,SM-3600,JB-8400,0,TT-1000
374488,CP-0900,CP-0900,0,
374489,DM-0300,QC-0500,10,OA-0200
374522,TG-0900,,0,RB-1400
374566,RF-0500,RF-0500,0,
374602,LM-0700,,0,DJ-2600
374608,RF-0500,RF-0500,0,
374690,JF-1900,JB-6800,0,
374704,JA-0300,EW-1700,-2,SS-1800
374760,PM-0200,DC-1600,0,BP-1000
374770,KR-0300,KR-0300,0,
374811,DA-1300,RM-1400,37,DF-1900
374867,HD-0300,AW-0600,0,
374924,BF-0400,EW-0400,86,QJ-0100
374965,MT-2400,QJ-0100,0,QJ-0100
374967,PR-0300,PR-0300,0,CD-0700
374990,CD-0600,CD-0600,0,VR-0100
375082,MM-4800,,0,
375097,MS-2100,KF-0400,0,
375102,MC-0700,LW-1600,0,JH-2100
375114,MC-0700,JF-0500,0,JH-2100
375199,SL-0400,ML-0700,67,
375230,DM-1600,DM-1600,0,DJ-1600
375256,RN-1200,TT-0900,0,
375272,JF-0400,BF-0800,0,RB-2300
375448,BL-0500,,0,GO-0100
375504,MJ-2500,NF-0200,0,
375546,MT-2300,MT-2300,0,
375603,DG-0600,JZ-0200,0,MW-2300
375627,KW-0300,,0,
375640,JR-3500,JT-4000,0,SP-1100
375777,DS-3300,JH-4700,0,IE-0100
375809,DP-2200,JL-2800,0,
375826,JL-2800,JL-2800,0,CA-0800
375866,JL-2800,JP-2400,0,CA-0800
375888,RP-0300,RP-0300,0,
375921,JL-2800,VH-0400,0,JP-3600
375927,DM-0200,,0,ML-1500
375995,DH-2700,DH-2700,0,
376017,DH-2700,DH-2700,0,
376044,BW-2700,BW-2700,0,
376046,MJ-2500,BM-1900,0,CT-1500
376130,OD-0100,TW-2700,0,DB-2200
376184,JJ-3900,JJ-3900,0,
376199,SS-1600,JJ-3700,3,MM-4300
376219,JJ-3900,BG-0800,0,
376230,OD-0100,,0,DB-2200
376241,MS-0200,MS-0200,0,
376256,RF-0500,TJ-1000,0,MB-4900
376286,RF-0500,RF-0500,0,RM-1400
376294,DC-1600,LH-0300,0,RJ-0600
376409,KD-1400,KD-1400,0,
376489,LW-1100,EW-1700,0,CW-2900
376546,JW-6600,JW-6600,0,DT-1600
376558,AP-0700,,0,PL-0200
376590,DC-4400,KS-1700,0,
376627,DC-4400,GC-0400,0,JA-0900
376683,AP-0700,,0,PL-0200
376685,TJ-0300,AP-0700,0,
376692,DC-4400,GC-0400,0,RE-0100
376736,DW-0900,DD-1400,0,MP-0500
376788,HB-0100,,0,CW-1200
376938,MR-2500,MR-2500,0,
377009,JC-2300,JC-2300,0,
377015,JC-6200,TS-0700,0,
377167,MR-1500,CP-0100,0,KJ-0400
377171,AB-0800,RS-1600,0,AC-0600
377179,JH-4000,JS-5700,0,HP-0100
377203,DW-0500,,0,MM-6000
377240,DF-1400,DB-0100,0,SE-0400
377280,BS-2400,LW-0500,0,
377350,LJ-1500,LJ-1500,0,JW-5300
377415,JW-5300,WH-0700,0,MR-0700
377458,SW-0100,RS-0900,0,BM-2000
377490,AJ-1200,AJ-1200,0,
377496,HM-0200,KH-0300,0,BJ-0700
377509,TR-0800,TK-0600,0,JH-2100
377512,BR-1100,BJ-0700,0,
377521,TB-0700,LT-0400,0,
377707,SJ-0200,KD-0100,0,GH-0800
377720,SJ-0200,DD-2000,11,GH-0800
377792,CP-2100,ER-0100,22,ER-0100
377806,JF-1900,,0,
377819,AR-0200,,0,
377860,JC-0500,JC-0500,0,
377893,WM-0300,DH-0700,13,LL-0200
378057,JG-0600,JG-0600,0,DL-1400
378136,KO-0700,JV-0500,0,
378359,SH-1300,ER-0100,5,SR-1100
378376,SH-1300,KF-0400,0,
378379,BR-1100,BM-1500,4,JB-1300
378402,JF-1900,WM-0300,0,LT-0400
378500,SY-0300,TB-2600,0,CG-1400
378579,MS-0200,AH-2300,0,JK-0300
378630,JM-2200,TB-3800,0,NF-0200
378733,BS-0800,DS-4400,0,DR-3700
378784,PR-0300,TH-0200,0,TH-0200
378791,VJ-0100,BP-0900,0,BF-0800
378809,PR-0300,JC-3000,0,TH-0200
378887,DS-3300,,0,JP-0100
378983,FJ-0100,RP-0300,0,
378989,JL-2800,JL-2800,0,
378990,JL-2800,LW-0100,0,CP-0100
379051,JL-2800,SE-0400,11,AE-0600
379158,JR-0100,PB-0800,0,JP-2700
379166,MR-2500,MR-2500,0,TJ-0200
379230,MR-2500,JB-3900,0,KC-0500
379241,CC-4300,DJ-2400,12,CC-5000
379271,RC-0800,RC-0800,0,
379346,MS-0800,CM-1100,0,CM-1100
379421,KR-0300,AC-0300,0,
379442,KS-1700,AB-1500,0,CS-1300
379455,KR-0300,,0,KS-1400
379494,KR-0300,CS-2700,0,CF-0600
379554,CS-1900,CS-1900,0,KP-0300
379557,CJ-1100,FK-0200,2,KH-1000
379686,AR-1300,TM-3100,0,RH-1300
379694,DG-0600,DG-0600,0,WB-0700
379759,DW-0500,DW-0500,0,
379878,DS-3700,JB-0300,24,DT-0100
379921,SW-0100,WW-0800,0,JC-5500
379926,JW-5300,JC-5500,0,JC-5500
379928,JK-1700,MT-1900,32,JP-2500
380044,AB-2000,DS-1600,20,AW-1800
380060,CT-0100,GH-0800,0,GH-0800
380071,KW-0500,LB-1400,0,BR-1000
380194,JR-3500,ZM-0200,0,MV-0400
380279,JR-3500,JR-3500,0,MW-3800
380353,EM-0200,RS-0800,0,DW-1100
380374,TR-0800,TR-0800,0,
380477,TR-0800,,0,MK-0900
380498,EM-0200,KB-1400,0,DW-1100
380643,KD-1400,KD-1400,0,
380759,MJ-2500,TP-0600,0,CS-1300
380824,JF-1900,GE-0200,0,DW-1100
380858,DM-0500,,0,AH-2700
380868,MA-1400,MA-1400,0,
380886,JL-1200,JL-1200,0,
380923,LM-0700,DM-0500,0,DW-1100
380941,TR-0800,,0,
380965,YF-0100,DS-4500,0,SO-0100
380968,MA-1400,KB-2500,0,
381016,CB-1400,EW-1700,0,EW-1700
381036,RF-0500,RF-0500,0,
381081,EG-0300,RF-0500,0,
381135,TT-0900,TT-0900,0,
381171,TT-0900,TT-0900,0,
381194,KR-1000,JT-1700,0,WK-0100
381282,RW-2600,DW-3800,0,DW-3800
381309,BR-1100,WH-0300,4,JJ-4300
381329,BR-1100,TB-3100,0,WH-0300
381364,HW-0100,SH-1300,0,KB-2400
381371,CC-0700,CC-0700,0,
381416,BR-1100,CK-0400,0,JJ-4300
381429,BR-1100,CK-0400,0,JJ-4300
381488,TH-1600,SS-2400,0,JM-1900
381541,SB-1400,SB-1400,0,
381579,ML-1000,TH-1600,0,
381581,ML-1000,JG-3400,0,BM-2000
381612,EH-0800,EH-0800,0,
381665,KS-1700,,0,RH-0700
381725,LM-1500,MM-3600,0,
381751,PT-0400,LB-0600,8,CA-1300
381824,VD-0100,OA-0200,0,OA-0200
381836,SH-1100,DF-1400,0,FB-0700
381961,AB-3800,CH-1900,0,LC-0300
382118,BE-0600,,0,TL-0500
382150,WH-0500,DR-1100,0,DL-2300
382160,LW-0600,ES-1100,0,DL-2300
382318,JJ-3900,JR-1300,0,JA-1200
382357,JD-2700,JD-2700,0,TH-2800
382380,JR-3500,KB-1000,0,AO-0400
382393,JF-0400,CC-0600,0,DR-3700
382417,TE-0100,ML-2500,0,CB-0100
382497,BM-0300,RC-2400,-2,DW-2600
382506,SY-0300,SY-0300,0,
382571,JC-0500,CR-0100,0,VA-0100
382647,DM-2200,LF-0300,12,JT-0900
382759,BB-1900,MB-2700,0,
382773,AP-0700,CH-4200,4,LM-1300
382789,TJ-0300,CD-0700,0,
382808,TJ-0300,CD-0700,1,KM-2800
382819,MB-2400,TJ-0300,0,
382827,MR-2500,JB-3900,0,BL-0500
382877,AP-0700,AP-0700,0,
382881,TJ-0300,RC-2100,0,JA-0100
382951,AB-2600,AB-2600,0,
383024,JD-1400,JD-1400,0,
383038,RM-3400,RM-3400,0,
383057,WB-0700,WB-0700,0,
383123,JB-8100,JD-0700,0,
383331,JL-1400,RH-0100,0,LF-0500
383333,SH-1300,SH-1300,0,
383443,VY-0100,VY-0100,0,MH-3500
383461,LB-0100,JR-2100,0,AG-1300
383550,TE-0100,MV-0400,0,JG-3400
383563,FJ-0100,FJ-0100,0,
383583,LM-1100,LM-1100,0,
383642,CB-1400,CB-1400,0,BP-0900
383691,EG-0300,RF-0500,0,
383739,TT-0900,DJ-2400,0,
383781,CW-2200,CW-2200,0,
383857,JM-4800,IE-0100,0,MM-2200
383952,AP-0700,JK-1600,0,DC-1700
384095,SS-1600,AB-3300,18,CT-1500
384099,DH-2700,,0,FB-0400
384132,DM-0200,KB-2300,0,RM-4400
384366,MT-2400,RB-1400,0,RB-1400
384404,AR-1300,DC-3000,0,
384489,RG-1600,KP-0300,0,KP-0300
384562,DW-5100,DC-3000,0,LB-0600
384629,SG-1200,DW-2200,12,LJ-0800
384749,DN-1400,RL-0600,0,FW-0300
384826,MJ-2500,MJ-2500,0,RL-0600
384868,MJ-2500,RL-0600,0,BS-1300
384879,ER-0100,TS-3500,0,
384931,SH-1100,SH-1100,0,
384961,CP-2100,TS-2900,0,AF-1100
384982,FG-0200,DW-0500,0,MW-0800
385014,VD-0100,VD-0100,0,MW-0800
385044,KW-0500,JW-5300,0,DT-0100
385105,MM-5300,RB-3400,11,KD-0100
385133,SW-0100,KW-1700,0,AS-2400
385210,DR-2800,DR-2800,0,SW-0100
385257,CP-0900,JT-3600,0,BT-0600
385301,JH-3100,JH-3100,0,CP-0100
385303,JD-1600,BF-0300,0,
385306,JC-5400,JC-5400,0,AG-1200
385368,LC-0800,NJ-0300,0,
385374,BW-1000,TN-0400,0,BJ-0700
385448,AJ-1200,OG-0200,0,QD-0100
385460,TR-0800,CC-2600,73,BD-0700
385470,MB-0400,JH-1000,96,BD-0700
385474,TR-0800,TL-0600,0,CC-2600
385618,CJ-0100,CB-2300,0,KO-0800
385729,MP-1500,JN-1800,0,AW-1500
385770,MR-2500,AR-1400,27,
385818,SB-1400,SB-1400,0,
385961,DS-3300,RB-3000,0,TJ-1000
386029,LM-0700,JP-3600,5,PS-0600
386113,PC-0600,TS-3500,0,MD-0900
386153,CP-0900,TG-0900,0,
386269,TJ-0300,TJ-0300,0,BD-0700
386289,DM-2200,FE-0100,0,JA-0900
386327,MB-2400,JP-0600,0,
386386,KC-2000,KC-2000,0,
386396,AH-0300,,0,RL-0600
386419,LW-1100,JL-1200,0,JJ-2700
386475,AC-2700,FW-0400,0,JL-1200
386481,BJ-2200,BJ-2200,0,
386533,JD-1400,AS-2400,0,AS-2400
386830,SS-2200,VA-0100,0,
386934,EW-0400,WG-0500,0,
387011,JL-1200,JL-1200,0,
387031,WP-0100,JL-1200,0,RL-0600
387061,JL-1200,,0,MB-2100
387089,SH-1300,,0,
387146,WM-0300,LT-0400,0,RC-1300
387184,AF-1000,JR-3400,0,DJ-0200
387218,VA-0100,,0,
387241,DM-2200,BB-2000,0,AW-1500
387315,BW-1000,DD-2000,4,
387330,KW-0500,EJ-0200,0,
387347,JA-2400,JA-2400,0,
387469,KW-0500,BK-0300,0,LW-1600
387561,BS-0800,KF-0400,5,JH-2100
387620,HW-0100,ST-1200,0,MG-1800
387652,CP-0900,JB-0200,0,KB-1100
387700,AF-0200,BW-2200,53,MP-1000
387741,AF-0200,JB-0200,0,CL-1300
387829,ML-0700,ML-0700,0,
387847,JF-1900,JF-1900,0,TH-0200
387945,BC-2800,BA-0200,0,TP-2300
387993,JD-1400,VA-0100,2,TC-2000
388065,KK-1200,,0,
388083,KK-1200,DL-1400,0,JP-2000
388106,MG-1000,OG-0200,0,DH-4100
388155,KH-2600,KH-2600,0,
388312,JC-5600,,0,
388314,LV-0200,SH-0600,0,CG-2800
388397,BQ-0100,KW-1400,0,
388464,MS-0100,TJ-2700,0,
388489,SS-1600,MD-0300,7,DS-4800
388520,TJ-2700,DW-4700,0,AS-2400
388558,JB-8300,DB-0700,0,DK-0400
388621,JA-0300,DC-4000,5,QG-0400
388794,RB-4900,RB-4900,0,DM-4100
388822,RB-4900,DB-1900,0,
388869,MB-1500,LD-0400,65,GJ-0100
388999,TN-0400,,0,
389014,CS-2600,CS-2600,0,
389016,BL-0600,BA-1200,0,
389144,SH-1100,BB-2000,0,AR-1400
389206,FG-0200,MN-0700,0,AW-1500
389236,KW-0500,,0,JS-4600
389239,EM-0200,RS-0800,0,
389254,CC-4300,,0,BJ-1600
389289,EM-0200,LA-0200,0,AC-0700
389293,JC-0500,OU-0100,37,OU-0100
389297,JC-0500,JC-0500,0,
389377,DA-2100,WH-0700,0,LL-0400
389396,NB-0800,JL-0600,0,JL-0600
389401,MB-4800,MB-4800,0,
389443,NB-0800,NB-0800,0,
389816,LM-1100,NH-0600,0,SA-0400
389846,LM-1100,,0,PW-1300
389856,RP-0300,RP-0300,0,
389888,LT-0600,MH-3700,0,GE-0200
389900,DM-1600,SC-1400,0,SC-1400
389972,DS-3300,DS-3300,0,
390125,MT-2400,QT-0100,0,CG-1400
390133,DW-3600,TD-0900,0,MP-1000
390173,JS-6700,JS-6700,0,EC-0300
390195,AP-0700,ES-0700,0,
390260,MS-4100,BP-0600,0,JA-0900
390272,CT-0100,CT-0100,0,MM-0800
390278,KS-1700,CG-2400,0,BL-0500
390400,AR-1300,AB-0500,0,RM-1600
390417,DC-2500,LC-0800,0,CJ-0900
390447,RG-1600,PS-0300,0,RM-1600
390496,CP-0500,CB-1400,0,
390525,CW-1400,AB-1100,0,JD-3300
390543,AB-2000,,0,RM-1300
390552,GT-0300,SC-1300,0,
390553,DG-0600,,0,GH-0800
390574,CW-1400,RM-1300,0,DS-2700
390580,TW-3200,AW-1500,11,DR-2800
390589,RJ-0800,RJ-0800,0,
390593,AR-1400,AR-1400,0,
390614,DG-0600,MJ-2500,0,CH-0100
390616,DG-0600,BB-2000,7,KD-0100
390726,SW-1200,JA-1200,0,
390805,BW-0100,BC-0500,0,
390811,JW-0400,MM-3800,0,
390858,MS-0100,AF-0100,0,MW-3800
390867,LW-0500,LB-0600,0,VW-0200
391085,DB-3800,JS-2700,0,JP-0600
391103,EH-0800,CR-0700,0,MJ-0900
391177,DB-3800,,0,
391227,JR-2400,JR-2400,0,
391235,SS-1600,VL-0100,0,TB-3100
391293,RM-5100,RM-5100,0,
391331,RM-5100,RM-5100,0,
391342,SS-1600,DB-4900,0,KV-0100
391361,KC-2000,JZ-0200,0,
391397,MB-4800,MS-0900,0,RM-2800
391439,SM-3600,RB-1400,0,RB-1400
391478,DA-2100,CR-1300,0,CH-4000
391493,JC-0500,CP-2100,0,
391579,BL-0600,SM-0300,0,
391591,FJ-0100,SP-1300,72,RB-0700
391784,MS-3900,MS-3900,0,
391792,SV-0100,JJ-4800,0,
391801,SH-1100,JS-5700,0,LJ-0200
391837,SW-0100,SW-0100,0,
391883,WP-0100,WP-0100,0,CT-1500
391993,MF-1300,GO-0100,0,JH-2100
392001,SL-0900,CS-3800,0,JW-3800
392003,PH-0500,BC-2400,0,BC-2400
392023,BQ-0100,DR-0900,0,
392093,JC-5600,BD-0700,0,ED-1000
392171,JF-1900,JF-1900,0,
392200,CC-0700,,0,MT-1300
392228,AG-0500,VJ-0100,0,RL-0600
392367,FJ-0300,BK-0200,0,
392639,CP-0900,VC-0100,0,RM-1400
392719,LV-0200,LV-0200,0,
392765,WM-0300,MA-0200,1,AR-2000
393044,JC-0500,JC-0500,0,
393056,JC-0500,JC-0500,0,
393077,MM-5300,MM-5300,0,RM-2800
393260,MW-0400,ZD-0200,0,DR-2600
393267,CB-3600,DS-2700,0,DS-2700
393274,SH-1100,JS-5700,0,JA-0900
393295,AR-1700,AR-1700,0,
393302,PH-0400,,0,DB-2800
393510,MT-2400,JS-0300,0,BM-1400
393570,MK-1200,MK-1200,0,
393615,RM-5100,JT-3600,0,JT-3600
393642,MS-0100,JK-0300,0,TB-3100
393673,MS-0100,TJ-2700,0,
393713,RM-5100,LI-0100,0,
393790,JA-2900,,0,JP-0100
393881,LJ-0900,QM-0200,0,CG-1300
393915,JG-0600,JM-3200,0,
393916,MC-0700,MC-0700,0,
393950,MB-4800,JJ-3700,0,AK-0100
393957,SJ-0200,AH-1000,0,CJ-0900
394285,DB-3800,AS-0400,0,AS-0400
394298,RP-0300,MJ-0600,0,MJ-0600
394415,SW-0100,SW-0100,0,
394444,JC-6200,JC-6200,0,
394489,TH-2700,AO-0300,-2,CT-1500
394512,JC-6200,CW-2700,0,PK-0200
394542,JC-6200,CR-0500,3,AC-2900
394573,DM-1600,CM-3000,0,
394618,DM-1600,ZM-0200,0,MH-0200
394661,CB-4800,MM-3800,0,RB-3800
394663,DM-1600,BD-0700,0,DW-2900
394741,CP-0900,,0,
394762,PR-0300,PM-0800,1,JP-3600
394882,KW-0500,MG-0200,0,DF-1900
394892,TH-1600,AB-2000,0,
394916,TH-1600,AB-1500,0,MB-4900
395039,PM-0200,DB-4800,0,
395057,SS-2100,SS-2100,0,TN-0400
395191,JD-1400,JH-2800,0,VB-0400
395264,JC-6200,DC-1900,0,CA-1300
395274,BP-0600,,0,DM-0200
395309,MS-4100,AO-0300,0,II-0100
395314,JC-6200,JC-6200,0,DL-1200
395402,JH-2200,RG-0700,75,LH-0300
395459,CB-1400,EM-0400,0,DJ-0500
395473,AC-0100,BC-2400,0,KM-0100
395595,SS-1600,MS-1100,0,
395667,MB-5200,AS-2400,0,DR-3700
395681,JJ-3900,FB-0400,0,
395710,JR-3500,CB-0800,0,MW-2300
395729,JH-3700,DB-0700,0,
395779,DB-4800,,0,DG-2400
395851,SW-0100,FK-0200,0,RM-1400
395872,SW-0100,RB-3000,9,RM-1400
395973,CJ-1700,RN-0300,0,GA-0200
396034,DG-0600,MG-1800,0,
396075,JC-2300,BK-0200,0,CB-3200
396085,MC-0700,MC-0700,0,AP-1200
396091,EM-0200,GD-0400,0,TH-0200
396129,MC-0700,MG-0900,0,
396171,MC-0700,BW-0600,0,AP-1200
396198,LJ-0900,BW-0600,0,CB-3200
396250,CC-0700,BM-1400,0,EA-0300
396354,KF-0200,LB-0600,0,HN-0100
396355,TB-2300,DE-0500,0,TS-3500
396418,JC-0500,GA-0100,0,JW-3200
396437,JC-0500,,0,
396556,CS-2600,CH-4000,0,JJ-1000
396565,TE-0100,AL-0700,0,CW-0100
396668,RW-2600,RW-2600,0,KM-2100
396687,CH-2400,CH-2400,0,GW-1400
396696,CH-2400,DT-1100,0,RD-0900
396767,MS-0100,RA-1600,0,WS-0800
396812,RB-4900,DL-2300,0,BT-0600
396847,PT-0400,DB-3800,0,DH-1400
396923,TR-0800,DW-2900,8,RH-2200
396950,TR-0800,TR-0800,0,
396953,KM-2900,BJ-0700,0,DW-1100
396961,KO-0700,KO-0700,0,
397087,QB-0300,SM-1900,0,
397121,AB-0800,AB-0800,0,
397157,KB-1300,RM-2400,11,
397181,AB-0800,DB-2800,0,
397204,BR-1100,BR-1100,0,LE-0200
397249,HM-0200,CD-0600,0,SP-1100
397303,SL-0900,JH-3600,41,JH-3600
397340,PR-0300,JF-0500,1,JH-2100
397353,AR-1300,CG-2400,0,JA-0900
397402,AP-0700,CM-0900,42,CM-0900
397484,JN-0900,JK-2200,0,
397565,CJ-1200,DF-1600,0,ER-0100
397608,QC-0400,QC-0400,0,
397646,CP-0500,BL-0900,0,
397806,RP-0300,BC-2400,0,
397817,LE-0300,EB-0400,0,
397819,DW-3600,AH-2300,0,KG-0700
397823,JS-6700,JS-6700,0,
397833,JC-0500,MW-2600,0,EB-1800
397848,CM-3400,,0,
397863,BH-1500,JK-1200,0,LL-0200
397867,JD-1400,JD-1400,0,AC-0700
397873,SM-3600,CC-4300,0,ND-0400
397941,BW-1200,DW-2200,0,
397967,DC-4400,DC-4400,0,JH-2100
397970,DC-4400,DC-4400,0,
398001,BR-1100,RM-3900,0,
398051,KS-1700,MR-0100,0,TC-1100
398076,DC-4400,DC-4400,0,
398135,PC-0900,,0,
398151,PC-0900,ML-0700,0,
398158,TR-0800,MB-4100,4,
398224,KO-0300,,0,
398351,JR-3500,JT-3800,0,TT-1000
398374,SM-3700,JH-4700,0,
398389,JR-3500,OU-0100,0,JT-3800
398406,AB-2600,CS-2800,0,KM-3000
398411,JR-3500,AP-1200,3,MK-0900
398442,DC-0700,GJ-0700,0,
398507,JJ-3500,JJ-3500,0,
398547,DM-2200,WJ-0700,0,JW-3200
398596,JJ-3500,JJ-3500,0,VA-0100
398631,KB-1300,JA-0900,52,
398642,DA-0900,BF-0600,0,KP-0100
398657,SJ-0200,JA-0900,0,PW-0900
398684,DF-0500,EH-0400,6,CG-2400
398826,JN-1800,ML-1600,0,ML-0500
398835,DW-0500,KB-1100,0,TG-0800
398873,MT-2400,MT-2400,0,PW-1200
398874,DB-2800,TM-1500,0,RW-2200
398888,JS-4800,SB-0100,0,PW-1200
398935,MS-0200,MS-0200,0,
398964,AB-2000,DR-3700,29,EW-1400
399121,KM-2900,BM-1400,0,JM-1900
399135,ER-0500,JW-3500,0,BL-1300
399250,SM-3400,NK-0100,0,WW-0900
399251,TB-2300,ED-1000,0,VH-0400
399370,DG-0600,CR-0500,26,AC-2900
399402,DG-0600,NR-0200,79,LJ-0200
399412,EJ-0200,EJ-0200,0,
399418,JF-2800,BO-0100,0,DS-2700
399439,AC-2700,KD-0500,17,AB-1500
399451,TJ-1000,KA-0800,0,
399813,JJ-3900,,0,
399846,DC-2500,AS-2400,2,BC-3100
399882,OD-0100,,0,LH-0300
399889,SS-1600,BJ-1500,0,RG-0700
399891,JF-2900,BP-0900,0,BC-3100
399934,JN-0900,JN-0900,0,
399956,DN-1400,DN-1400,0,
400026,AR-1300,LF-0500,0,JP-2500
400038,DL-1200,DL-1200,0,JJ-4200
400053,BJ-0300,JF-1600,0,JP-2500
400095,MJ-2500,CD-0200,0,RB-1400
400219,EW-0800,EW-0800,0,
400379,JF-1900,JF-1900,0,KW-1400
400387,ER-0100,ER-0100,0,
400489,EM-0200,SS-1100,12,RH-0700
400554,RM-3500,,0,KD-1100
400607,BR-1100,AH-0400,0,
400690,DA-1300,JH-2100,0,LT-0400
400692,WP-0100,AE-0600,0,BM-1100
400696,DA-1300,BK-0300,0,LT-0400
400697,RM-3900,DB-3300,1,KM-0100
400778,JJ-3500,HT-0500,0,
400780,JS-6700,RS-1300,0,TJ-0200
400798,JJ-3500,EG-0400,0,JP-2000
400824,JJ-3500,JJ-3500,0,EB-1800
400826,JJ-3500,JS-6400,0,CJ-1300
400876,JJ-3500,JF-0200,0,CJ-1300
400885,CP-2100,MV-0400,0,
400907,MC-0700,MG-0900,0,AC-0700
400974,AR-0200,,0,
401005,TC-2300,MS-0800,0,MV-0400
401027,TC-2300,LB-0400,0,
401028,BW-0100,DM-3400,0,KM-2500
401066,LM-1000,JJ-0100,0,RS-0900
401152,JH-3700,,0,
401176,JH-3700,JH-3700,0,JA-2900
401233,MH-1600,BR-0800,0,CH-0100
401272,KW-0500,DT-0100,0,DH-2000
401289,JF-2800,,0,
401404,LW-1100,JW-3100,0,BM-2000
401415,KC-2000,MW-3800,0,
401473,KC-2000,KC-2000,0,
401475,NW-0100,NW-0100,0,MP-2400
401508,AH-0300,JS-1500,0,BM-1400
401518,VY-0100,VY-0100,0,
401519,WW-0200,WW-0200,0,
401595,JL-1200,,0,
401610,JR-1200,LI-0100,0,
401612,MS-0100,MS-0100,0,
401754,MT-2400,MR-2500,0,PT-0600
401800,ZB-0200,DM-0200,0,BF-0400
401821,MF-1300,MF-1300,0,CL-1300
401822,MF-1300,CW-3400,0,JB-0200
401904,MT-1300,,0,CB-0100
401986,PR-0300,VH-0400,0,ED-1000
402004,CB-4800,BH-0300,0,SC-1400
402010,PR-0300,PR-0300,0,DW-2900
402029,PR-0300,LV-0100,0,DR-0900
