gid,player,team,details,pstat,gstat
4088,LK-0200,STL,Hand,Limited Participation in Practice,Questionable
4088,JJ-1550,STL,Concussion,Full Participation in Practice,Probable
4088,AO-0250,STL,Ankle,Did Not Participate In Practice,Out
4088,CL-1400,STL,Knee,Did Not Participate In Practice,Out
4089,BM-1450,HOU,Concussion,Did Not Participate In Practice,Out
4089,BP-0575,HOU,Hamstring,Full Participation in Practice,Probable
4089,QD-0100,HOU,Hamstring,Limited Participation in Practice,Questionable
4089,KJ-0100,HOU,Ankle,Did Not Participate In Practice,Out
4089,NW-0100,HOU,Hamstring,Full Participation in Practice,Probable
4089,OA-0050,HOU,Toe,Full Participation in Practice,Probable
4089,DB-4900,HOU,Hand,Full Participation in Practice,Probable
4089,CS-1500,HOU,Hamstring,Did Not Participate In Practice,Out
4089,CP-1950,HOU,Knee,Full Participation in Practice,Probable
4089,BJ-1950,HOU,Toe,Full Participation in Practice,Probable
4089,BC-3100,HOU,Ankle,Full Participation in Practice,Probable
4089,BB-3230,HOU,Toe,Limited Participation in Practice,Questionable
4089,AH-0250,HOU,Shin,Full Participation in Practice,Probable
4089,AF-0900,HOU,Groin,Full Participation in Practice,Probable
4089,AD-1100,HOU,Hamstring,Full Participation in Practice,Probable
4089,AB-1975,HOU,Toe,Full Participation in Practice,Probable
4089,DN-0700,HOU,Knee,Full Participation in Practice,Probable
4089,JC-3350,HOU,Ankle,Limited Participation in Practice,Questionable
4089,JG-3850,HOU,Hamstring,Full Participation in Practice,Probable
4089,ZB-0200,MIA,Not Injury Related,Full Participation in Practice,Probable
4089,RJ-2000,MIA,Shoulder,Full Participation in Practice,Probable
4089,MM-4700,MIA,Nose,Full Participation in Practice,Probable
4089,MP-2000,MIA,Hip,Limited Participation in Practice,Probable
4089,KS-2350,MIA,Back,Full Participation in Practice,Probable
4089,BA-0200,MIA,Hamstring,Limited Participation in Practice,Probable
4089,BG-2100,MIA,Knee,Full Participation in Practice,Probable
4089,BM-0800,MIA,Knee,Did Not Participate In Practice,Doubtful
4089,AF-0950,MIA,Back,Limited Participation in Practice,Probable
4089,CW-0100,MIA,Hamstring,Full Participation in Practice,Probable
4089,JP-2850,MIA,Ankle,Limited Participation in Practice,Probable
4090,RJ-1850,NE,Illness,Did Not Participate In Practice,Out
4090,MC-0400,NE,Toe,Did Not Participate In Practice,Out
4090,MS-2100,NE,Knee,Limited Participation in Practice,Questionable
4090,JS-2100,NE,Ankle,Did Not Participate In Practice,Out
4090,KM-0450,NE,Hamstring,Limited Participation in Practice,Questionable
4090,DL-1700,NE,Abdomen,Limited Participation in Practice,Questionable
4090,DH-2950,NE,Ribs,Limited Participation in Practice,Questionable
4090,JK-1650,NE,Shoulder,Limited Participation in Practice,Questionable
4090,BB-2250,NE,Hamstring,Limited Participation in Practice,Questionable
4090,SM-0850,NE,Knee,Limited Participation in Practice,Questionable
4090,TF-0750,NE,Shoulder,Limited Participation in Practice,Questionable
4090,DB-0250,NYJ,Elbow,Full Participation in Practice,Probable
4090,BP-1200,NYJ,Ankle,Did Not Participate In Practice,Out
4090,BM-0300,NYJ,Calf,Limited Participation in Practice,Probable
4090,BS-2300,NYJ,Concussion,Full Participation in Practice,Probable
4090,CO-1300,NYJ,Knee,Limited Participation in Practice,Probable
4090,JJ-1100,NYJ,Knee,Limited Participation in Practice,Doubtful
4090,DH-1850,NYJ,Finger,Full Participation in Practice,Probable
4090,ED-0200,NYJ,Knee,Limited Participation in Practice,Probable
4090,MW-2250,NYJ,Hamstring,Limited Participation in Practice,Probable
4090,QC-0350,NYJ,Elbow,Full Participation in Practice,Probable
4090,RF-0500,NYJ,Right Elbow,Full Participation in Practice,Probable
4090,WC-0200,NYJ,Knee,Limited Participation in Practice,Questionable
4091,TJ-2400,OAK,Foot,Full Participation in Practice,Probable
4091,LM-1850,OAK,Shoulder,Full Participation in Practice,Probable
4091,JE-0450,OAK,Ankle,Did Not Participate In Practice,Doubtful
4091,DA-2050,OAK,Concussion,Did Not Participate In Practice,Out
4091,CW-3700,OAK,Shoulder,Full Participation in Practice,Probable
4091,CH-0200,SD,Ankle,Limited Participation in Practice,Questionable
4091,CW-1050,SD,Groin,Limited Participation in Practice,Questionable
4091,AG-0500,SD,Knee,Did Not Participate In Practice,Questionable
4091,JA-0280,SD,Back,Full Participation in Practice,Probable
4091,DF-1250,SD,Ankle,Full Participation in Practice,Probable
4091,EW-0400,SD,Groin,Did Not Participate In Practice,Out
4091,MT-0350,SD,Ankle,Did Not Participate In Practice,Doubtful
4091,OF-0100,SD,Ankle,Full Participation in Practice,Probable
4091,KA-0650,SD,Hip,Limited Participation in Practice,Questionable
4091,KD-1600,SD,Concussion,Full Participation in Practice,Questionable
4091,CM-0150,SD,Hamstring,Did Not Participate In Practice,Out
4091,TW-2650,SD,Foot,Did Not Participate In Practice,Out
4091,SJ-0600,SD,Hamstring,Full Participation in Practice,Questionable
4091,MG-1150,SD,Ankle,Limited Participation in Practice,Questionable
4091,KE-0550,SD,Shoulder,Full Participation in Practice,Probable
4092,DB-5300,DAL,Foot,Did Not Participate In Practice,Doubtful
4092,BB-4100,DAL,Hamstring,Full Participation in Practice,Probable
4092,GH-0300,DAL,Illness,Full Participation in Practice,Probable
4092,DM-1400,DAL,Not Injury Related,Full Participation in Practice,Probable
4092,JH-0860,DAL,Ankle,Limited Participation in Practice,Questionable
4092,DI-0200,DAL,Back,Full Participation in Practice,Probable
4092,RG-1825,DAL,Ankle,Full Participation in Practice,Probable
4092,OB-0075,NYG,Hamstring,Limited Participation in Practice,Questionable
4092,VC-0300,NYG,Calf,Did Not Participate In Practice,Out
4092,TM-1200,NYG,Groin,Limited Participation in Practice,Questionable
4092,TW-0130,NYG,Concussion,Limited Participation in Practice,Probable
4092,RR-0130,NYG,Hamstring,Limited Participation in Practice,Probable
4092,RA-1500,NYG,Hamstring,Limited Participation in Practice,Probable
4092,PA-0300,NYG,Pectoral,Out (Definitely Will Not Play),Out
4092,DK-0465,NYG,Hamstring,Limited Participation in Practice,Probable
4092,JC-1800,NYG,Neck,Limited Participation in Practice,Questionable
4092,JB-2000,NYG,Knee,Limited Participation in Practice,Probable
4092,JH-0840,NYG,Calf,Limited Participation in Practice,Probable
4092,BM-1350,NYG,Back,Limited Participation in Practice,Questionable
4092,UU-0100,NYG,Neck,Did Not Participate In Practice,Questionable
4093,RB-3100,CAR,Hamstring,Did Not Participate In Practice,Out
4093,TW-2250,CAR,Concussion,Full Participation in Practice,Probable
4093,DE-0500,CAR,Ankle,Did Not Participate In Practice,Out
4093,AK-0650,CAR,Concussion,Full Participation in Practice,Probable
4093,JA-0900,CAR,Back,Full Participation in Practice,Probable
4093,DW-3450,CAR,Knee,Did Not Participate In Practice,Out
4093,ST-0550,CAR,Knee,Did Not Participate In Practice,Out
4093,BB-0400,PHI,Groin,Full Participation in Practice,Questionable
4093,JH-5750,PHI,Knee,Full Participation in Practice,Probable
4093,DR-3700,PHI,Hamstring,Limited Participation in Practice,Questionable
4093,KA-0750,PHI,Knee,Limited Participation in Practice,Out
4093,MK-0730,PHI,Hamstring,Full Participation in Practice,Questionable
4093,RC-2300,PHI,Knee,Full Participation in Practice,Questionable
4093,NA-0050,PHI,Ankle,Limited Participation in Practice,Out
4094,LF-0200,ARI,Not Injury Related,Full Participation in Practice,Probable
4094,LW-1600,ARI,Chest,Full Participation in Practice,Probable
4094,DF-0550,ARI,Shoulder,Did Not Participate In Practice,Out
4094,FR-0200,ARI,Foot,Full Participation in Practice,Probable
4094,JB-3350,ARI,Foot,Limited Participation in Practice,Probable
4094,JB-6950,ARI,Hamstring,Limited Participation in Practice,Questionable
4094,CR-0500,ARI,Shoulder,Full Participation in Practice,Probable
4094,AO-0370,ARI,Calf,Did Not Participate In Practice,Out
4094,BG-0750,ARI,Groin,Limited Participation in Practice,Probable
4094,BP-0450,BAL,Knee,Did Not Participate In Practice,Out
4094,TB-2750,BAL,Thumb,Did Not Participate In Practice,Out
4094,LW-0700,BAL,Thigh,Limited Participation in Practice,Questionable
4094,KL-0800,BAL,Knee,Limited Participation in Practice,Questionable
4094,MY-0100,BAL,Ankle,Full Participation in Practice,Probable
4094,DS-2700,BAL,Not Injury Related,Full Participation in Practice,Probable
4094,ED-1000,BAL,Not Injury Related,Full Participation in Practice,Probable
4094,AJ-0350,BAL,Thigh,Limited Participation in Practice,Questionable
4094,CC-0500,BAL,Calf,Full Participation in Practice,Probable
4094,MW-2450,BAL,Knee,Did Not Participate In Practice,Out
4094,DW-0675,BAL,Concussion,Full Participation in Practice,Probable
4095,CM-1250,MIA,Not Injury Related,Full Participation in Practice,Probable
4095,BG-2100,MIA,Knee,Limited Participation in Practice,Probable
4095,BM-0800,MIA,Knee,Limited Participation in Practice,Questionable
4095,ZB-0200,MIA,Shoulder,Limited Participation in Practice,Probable
4095,SP-0800,MIA,Groin,Full Participation in Practice,Probable
4095,MM-4700,MIA,Nose,Limited Participation in Practice,Probable
4095,MP-2000,MIA,Hip,Full Participation in Practice,Probable
4095,JP-2850,MIA,Ankle,Full Participation in Practice,Probable
4095,BB-2250,NE,Hamstring,Limited Participation in Practice,Questionable
4095,JK-1650,NE,Shoulder,Full Participation in Practice,Probable
4095,DL-1700,NE,Abdomen,Limited Participation in Practice,Questionable
4095,DH-2950,NE,Ribs,Full Participation in Practice,Probable
4095,RJ-1850,NE,Illness,Did Not Participate In Practice,Out
4095,JS-2100,NE,Ankle,Did Not Participate In Practice,Out
4095,KM-0450,NE,Hamstring,Limited Participation in Practice,Questionable
4095,MC-0400,NE,Toe,Did Not Participate In Practice,Out
4095,SM-0850,NE,Knee,Limited Participation in Practice,Questionable
4095,TF-0750,NE,Knee,Full Participation in Practice,Probable
4096,DL-1200,DET,Hip,Did Not Participate In Practice,Out
4096,JB-2700,DET,Ankle,Full Participation in Practice,Probable
4096,CJ-1100,DET,Not Injury Related,Full Participation in Practice,Probable
4096,BP-0600,DET,Elbow,Full Participation in Practice,Probable
4096,RM-1300,DET,Illness,Limited Participation in Practice,Probable
4096,SM-0650,DET,Left Knee,Full Participation in Practice,Probable
4096,ST-1200,DET,Illness,Full Participation in Practice,Probable
4096,MS-4100,DET,Quadricep,Full Participation in Practice,Probable
4096,LW-0050,DET,Knee,Limited Participation in Practice,Questionable
4096,RW-3550,KC,Ankle,Out (Definitely Will Not Play),Out
4096,MD-0300,KC,Concussion,Out (Definitely Will Not Play),Out
4096,TH-0200,KC,Knee,Full Participation in Practice,Questionable
4096,TK-0150,KC,Groin,Full Participation in Practice,Probable
4096,DP-1450,KC,Ankle,Full Participation in Practice,Probable
4096,JM-0200,KC,Concussion,Full Participation in Practice,Probable
4096,JM-1600,KC,Groin,Full Participation in Practice,Probable
4096,AS-1600,KC,Right Thumb,Full Participation in Practice,Probable
4096,BG-2200,KC,Neck,Out (Definitely Will Not Play),Out
4096,CW-1450,KC,Pectoral,Full Participation in Practice,Probable
4097,JB-0200,ATL,Back,Limited Participation in Practice,Probable
4097,LH-0600,ATL,Hamstring,Did Not Participate In Practice,Out
4097,OS-0400,ATL,Knee,Full Participation in Practice,Probable
4097,NW-0500,ATL,Hamstring,Limited Participation in Practice,Questionable
4097,WM-1000,ATL,Groin,Did Not Participate In Practice,Out
4097,CM-1600,TB,Pectoral,Did Not Participate In Practice,Doubtful
4097,AS-0550,TB,Shoulder,Limited Participation in Practice,Doubtful
4097,GM-0500,TB,Shoulder,Limited Participation in Practice,Probable
4097,RS-0975,TB,Hamstring,Full Participation in Practice,Probable
4097,RF-1150,TB,Concussion,Limited Participation in Practice,Out
4097,VJ-0100,TB,Knee,Did Not Participate In Practice,Doubtful
4097,TM-1700,TB,Groin,Did Not Participate In Practice,Out
4097,MW-3600,TB,Hamstring,Did Not Participate In Practice,Doubtful
4097,LM-0200,TB,Not Injury Related,Full Participation in Practice,Probable
4097,ES-1125,TB,Ankle,Full Participation in Practice,Probable
4098,JP-4100,ARI,Hamstring,Did Not Participate In Practice,Questionable
4098,LS-0500,ARI,Ankle,Full Participation in Practice,Probable
4098,DF-0550,ARI,Shoulder,Did Not Participate In Practice,Out
4098,DF-1900,ARI,Finger,Full Participation in Practice,Probable
4098,FR-0200,ARI,Quadricep,Full Participation in Practice,Probable
4098,JB-6950,ARI,Hamstring,Limited Participation in Practice,Questionable
4098,JB-3350,ARI,Foot,Full Participation in Practice,Probable
4098,DB-5450,ARI,Elbow,Full Participation in Practice,Probable
4098,AO-0370,ARI,Calf,Did Not Participate In Practice,Out
4098,BG-0750,ARI,Groin,Limited Participation in Practice,Questionable
4098,KW-1550,CLE,Hamstring,Full Participation in Practice,Probable
4098,JP-4150,CLE,Shoulder,Did Not Participate In Practice,Out
4098,JT-1600,CLE,,Full Participation in Practice,
4098,PK-0300,CLE,Illness,Full Participation in Practice,Probable
4098,MM-4500,CLE,Hamstring,Full Participation in Practice,Probable
4098,RS-2800,CLE,,Full Participation in Practice,
4098,RH-3000,CLE,Hamstring,Did Not Participate In Practice,Out
4098,TG-0950,CLE,Ankle,Limited Participation in Practice,Questionable
4098,AH-1900,CLE,Concussion,Did Not Participate In Practice,Out
4098,CR-1150,CLE,Ankle,Limited Participation in Practice,Questionable
4098,IC-0300,CLE,Ribs,Full Participation in Practice,Probable
4098,JH-5950,CLE,Knee,Full Participation in Practice,Probable
4098,JH-0100,CLE,Concussion,Full Participation in Practice,Probable
4098,JM-2900,CLE,Right Shoulder,Limited Participation in Practice,Questionable
4098,JM-0850,CLE,Right Elbow,Full Participation in Practice,Probable
4098,DJ-1850,CLE,,Full Participation in Practice,
4099,CH-5000,SF,Foot,Did Not Participate In Practice,Out
4099,CK-0100,SF,Right Hand,Full Participation in Practice,Probable
4099,AB-3100,SF,Shoulder,Full Participation in Practice,Probable
4099,AB-2000,SF,Hamstring,Did Not Participate In Practice,Questionable
4099,AB-2100,SF,Shoulder,Full Participation in Practice,Probable
4099,ER-0150,SF,Chest,Full Participation in Practice,Probable
4099,EP-0300,SF,Back,Full Participation in Practice,Probable
4099,TJ-1050,SF,Not Injury Related,Full Participation in Practice,Probable
4099,NB-0400,SF,Shoulder,Full Participation in Practice,Probable
4099,JS-5700,SF,Shoulder,Full Participation in Practice,Probable
4099,LK-0200,STL,Thumb,Full Participation in Practice,Probable
4099,NF-0100,STL,Illness,Full Participation in Practice,Probable
4099,TM-1750,STL,Shoulder,Full Participation in Practice,Questionable
4099,TM-0650,STL,Ankle,Full Participation in Practice,Questionable
4099,WH-0300,STL,Thigh,Full Participation in Practice,Questionable
4099,RQ-0200,STL,Knee,Full Participation in Practice,Questionable
4099,JL-0600,STL,Elbow,Full Participation in Practice,Probable
4099,CL-1400,STL,Knee,Did Not Participate In Practice,Out
4100,DS-5137,NO,Concussion,Full Participation in Practice,Probable
4100,MC-2400,NO,Not Injury Related,Full Participation in Practice,Probable
4100,MM-2600,NO,Not Injury Related,Full Participation in Practice,Probable
4100,KW-1400,NO,Not Injury Related,Full Participation in Practice,Probable
4100,KL-0600,NO,Hip,Limited Participation in Practice,Questionable
4100,TA-0850,NO,Knee,Full Participation in Practice,Probable
4100,AP-0450,NO,Knee,Did Not Participate In Practice,Out
4100,DH-2000,NO,Hamstring,Did Not Participate In Practice,Out
4100,DE-0600,NO,Hip,Did Not Participate In Practice,Doubtful
4100,JE-1000,NO,Not Injury Related,Full Participation in Practice,Probable
4100,OB-0075,NYG,Hamstring,Full Participation in Practice,Probable
4100,JB-2000,NYG,Ankle,Did Not Participate In Practice,Questionable
4100,GS-0400,NYG,Ankle,Limited Participation in Practice,Probable
4100,VC-0300,NYG,Calf,Did Not Participate In Practice,Out
4100,JT-1300,NYG,Ankle,Did Not Participate In Practice,Out
4100,PA-0300,NYG,Pectoral,Did Not Participate In Practice,Out
4100,OO-0200,NYG,Hamstring,Did Not Participate In Practice,Out
4100,UU-0100,NYG,Neck,Full Participation in Practice,Probable
4101,PM-0500,CHI,Not Injury Related,Did Not Participate In Practice,Probable
4101,PO-0150,CHI,Ankle,Limited Participation in Practice,Probable
4101,SM-1050,CHI,Knee,Did Not Participate In Practice,Doubtful
4101,MS-2300,CHI,Knee,Limited Participation in Practice,Probable
4101,BG-0275,CHI,Illness,Limited Participation in Practice,Questionable
4101,AR-1400,CHI,Ankle,Limited Participation in Practice,Questionable
4101,JB-8200,CHI,Shoulder,Limited Participation in Practice,Questionable
