pid,rb,te,drp,mbt,yac
704791,1,1,0,0,14
704792,1,1,0,0,0
704793,1,1,0,0,4
704794,1,1,0,0,8
704795,1,1,0,0,0
704796,1,1,0,0,17
704797,1,1,0,0,5
704798,1,1,0,0,0
704799,1,1,0,0,4
704801,2,2,0,0,0
704804,1,2,0,0,0
704805,1,2,0,0,0
704806,1,2,0,0,0
704807,1,2,0,0,0
704808,1,2,0,0,0
704809,1,2,0,0,0
704810,1,1,0,0,0
704811,1,2,0,0,0
704812,1,3,0,0,0
704814,2,2,0,0,0
704817,1,1,0,0,0
704818,1,1,0,0,0
704819,1,1,1,0,0
704821,1,2,0,0,12
704822,1,3,0,0,0
704823,1,2,0,0,0
704826,1,1,0,0,0
704829,1,1,0,0,0
704830,1,1,0,0,7
704832,2,1,0,0,1
704833,1,1,0,1,27
704834,1,2,0,1,0
704835,1,1,0,0,9
704836,2,1,0,0,0
704837,1,2,0,0,1
704838,2,1,1,0,0
704839,1,1,0,0,0
704842,1,2,0,0,2
704843,1,2,0,0,0
704844,1,2,0,0,0
704845,1,1,0,0,0
704848,1,2,0,0,0
704849,1,1,0,0,0
704850,1,1,0,0,5
704851,1,1,0,0,0
704852,1,1,0,0,4
704853,1,2,0,0,0
704854,1,2,0,0,0
704855,1,1,1,0,0
704857,1,1,0,0,0
704858,1,1,0,0,0
704859,1,1,1,0,0
704860,1,1,0,0,1
704861,1,1,0,0,12
704862,1,1,0,1,53
704865,1,1,0,1,2
704867,1,1,0,0,10
704868,1,3,0,0,0
704869,1,3,0,0,0
704871,1,3,0,1,0
704873,1,1,0,0,16
704875,1,2,0,1,0
704876,1,1,0,1,7
704877,1,2,0,0,0
704878,1,1,0,0,0
704879,1,1,0,0,0
704880,2,1,0,0,0
704881,1,1,0,0,0
704882,1,2,0,0,0
704883,1,1,0,0,1
704884,1,1,0,0,0
704887,1,1,0,0,0
704888,1,1,0,0,0
704890,1,1,0,0,5
704892,2,1,0,0,0
704893,1,1,0,0,0
704894,1,1,0,0,8
704895,1,1,0,0,0
704896,1,2,0,1,0
704898,1,2,0,0,0
704899,0,1,0,0,1
704900,1,1,0,0,0
704903,1,1,0,0,2
704904,1,2,0,0,0
704905,1,1,0,0,0
704907,1,2,1,0,0
704908,1,1,0,0,0
704909,1,2,0,0,0
704910,1,2,0,0,0
704911,1,1,0,0,0
704912,1,1,0,0,0
704913,1,2,0,0,0
704914,1,1,0,0,3
704915,1,1,0,0,0
704918,1,2,0,0,0
704919,1,2,0,0,0
704920,1,2,0,0,23
704921,1,1,0,0,0
704922,1,1,0,0,0
704923,1,1,0,0,1
704928,1,2,0,0,0
704929,1,0,0,0,4
704930,1,2,0,0,0
704931,1,1,0,0,0
704932,1,2,0,1,0
704933,1,2,0,0,0
704934,1,1,0,0,1
704935,1,2,0,0,0
704936,2,1,0,0,0
704937,0,1,0,0,0
704938,1,2,0,0,0
704939,1,1,0,1,0
704942,1,1,0,1,2
704943,1,1,0,1,6
704944,1,1,0,0,5
704945,1,1,0,0,3
704947,1,1,0,0,0
704948,1,1,0,0,0
704950,1,3,0,0,0
704951,1,2,0,1,2
704952,1,1,0,0,0
704954,1,2,0,1,0
704955,1,1,0,0,35
704956,1,3,0,0,0
704957,1,2,0,2,8
704958,1,2,0,0,0
704959,1,1,0,0,5
704960,1,1,0,0,0
704961,1,1,0,0,0
704962,1,1,0,0,10
704963,1,1,0,0,0
704964,1,2,0,0,0
704965,1,1,0,0,0
704966,1,1,0,0,1
704969,1,1,0,0,0
704970,2,1,0,0,0
704971,1,1,0,0,0
704973,1,1,0,0,0
704974,1,1,0,0,0
704975,1,2,0,0,0
704976,1,1,0,0,0
704977,1,1,1,0,0
704979,1,1,0,0,0
704980,1,1,0,0,0
704981,1,1,0,0,0
704982,1,1,0,0,0
704983,1,1,0,0,2
704985,1,1,0,0,0
704986,1,1,0,0,2
704987,1,2,0,1,0
704988,1,1,0,0,0
704989,1,1,0,0,3
704990,1,2,0,0,0
704991,1,1,0,0,0
704994,1,1,0,0,16
704995,0,1,0,0,0
704996,0,1,0,2,0
704999,1,1,0,0,3
705000,1,1,0,0,0
705001,1,1,0,0,4
705002,1,1,0,0,0
705004,1,1,0,0,2
705005,1,1,0,0,1
705006,1,1,0,0,0
705007,1,1,0,0,1
705010,2,1,0,0,0
705011,1,2,0,0,0
705012,1,2,0,0,0
705013,1,2,0,0,0
705014,2,1,0,1,0
705016,1,1,0,0,0
705017,1,1,0,0,0
705018,1,1,0,0,0
705019,1,1,0,0,9
705020,1,1,0,0,0
705021,1,1,0,0,0
705022,1,1,0,0,0
705023,2,2,0,0,0
705024,1,2,0,0,0
705025,2,2,0,0,0
705027,1,1,0,0,6
705028,1,1,0,0,0
705029,1,1,1,0,0
705030,1,1,0,0,0
705031,1,1,0,1,17
705032,1,1,0,0,0
705034,1,1,0,0,14
705035,1,1,0,0,0
705036,1,1,0,0,0
705037,1,1,0,0,0
705039,1,1,0,0,0
705040,2,1,0,0,5
705041,1,1,0,0,0
705042,1,1,0,0,0
705043,1,1,0,0,0
705045,1,0,0,0,0
705046,1,1,0,0,0
705047,1,1,0,0,0
705049,1,1,0,0,0
705050,1,2,0,0,0
705051,1,2,0,0,0
705054,2,1,0,0,0
705055,2,1,0,2,0
705056,2,1,0,0,0
705058,1,1,0,0,0
705059,2,1,0,0,15
705060,1,1,0,0,0
705063,2,0,0,0,0
705064,2,1,1,0,0
705065,1,1,0,0,0
705067,1,2,0,0,0
705068,1,2,0,0,0
705069,1,2,0,0,4
705070,1,2,0,1,0
705071,1,2,0,1,9
705072,1,2,0,0,0
705073,1,2,0,0,1
705074,1,2,0,0,0
705075,2,1,0,0,0
705076,1,1,0,0,1
705077,1,2,0,0,17
705080,1,1,0,0,0
705081,2,1,0,0,0
705082,1,1,0,0,0
705083,1,1,1,0,0
705085,1,1,0,0,3
705086,1,0,0,0,0
705087,1,1,0,0,0
705088,2,0,0,1,0
705089,1,1,0,0,0
705090,1,1,0,0,4
705091,1,1,0,0,6
705092,1,1,0,0,2
705095,1,1,0,0,12
705096,1,1,0,0,0
705097,1,1,0,0,0
705098,2,1,0,0,0
705099,1,1,0,0,0
705100,1,1,0,0,0
705101,1,1,0,0,1
705102,1,3,0,1,0
705103,1,1,0,0,20
705104,1,2,0,0,0
705105,1,1,0,0,0
705108,1,0,1,0,0
705109,1,1,0,1,0
705110,1,1,0,0,0
705111,1,1,0,0,2
705112,2,1,0,0,0
705113,1,0,0,0,0
705114,1,1,0,1,8
705116,1,2,0,0,1
705117,1,1,0,0,4
705119,1,1,0,0,2
705120,1,1,0,0,2
705121,1,1,0,0,11
705122,1,1,0,0,9
705123,1,2,0,0,0
705124,1,1,0,0,7
705127,0,1,0,0,0
705128,0,1,0,0,0
705129,1,1,0,0,10
705130,1,1,1,0,0
705131,1,1,0,0,0
705132,1,0,0,0,6
705135,1,1,0,0,17
705136,1,1,0,0,0
705137,1,1,0,0,0
705138,1,1,0,0,1
705139,2,2,0,0,30
705140,1,2,0,0,0
705143,1,1,0,0,0
705144,1,1,0,1,0
705145,0,1,0,0,0
705146,1,1,0,0,0
705147,1,1,0,0,0
705148,1,1,0,0,2
705149,1,1,0,1,3
705150,1,1,0,0,0
705151,1,1,0,0,0
705154,2,1,0,0,0
705155,2,1,0,0,0
705156,2,1,0,0,2
705157,2,1,0,0,0
705158,2,1,0,0,0
705159,2,1,0,1,0
705160,2,1,0,0,0
705161,1,1,0,0,0
705162,1,1,0,0,0
705163,1,1,0,0,0
705166,1,1,0,0,0
705167,1,0,0,0,7
705168,1,1,0,0,9
705169,1,1,0,0,0
705170,1,1,0,1,0
705171,1,1,0,0,0
705172,2,0,0,0,15
705173,2,1,0,0,6
705174,1,1,0,0,0
705177,1,1,0,0,9
705178,1,1,0,0,0
705179,1,1,0,0,5
705180,1,1,0,0,7
705181,1,1,0,1,0
705182,1,1,0,0,0
705183,1,1,0,0,9
705186,2,1,0,0,0
705187,2,1,0,0,0
705188,1,1,0,0,0
705189,2,1,0,0,0
705190,2,1,1,0,0
705191,1,1,0,0,0
705193,1,1,0,0,0
705194,1,1,0,0,0
705195,1,1,0,0,2
705196,1,1,1,0,0
705197,1,1,0,0,6
705198,1,1,0,0,0
705199,1,1,0,0,2
705200,1,1,1,0,0
705201,1,1,0,0,9
705202,1,1,0,0,0
705203,1,1,0,0,0
705204,0,1,0,0,0
705205,1,1,0,0,2
705206,1,1,1,0,0
705207,1,1,0,1,0
705208,2,1,0,1,0
705209,1,2,0,0,0
705210,1,3,0,0,0
705211,1,3,0,0,0
705212,1,3,0,0,0
705215,1,2,0,0,8
705216,1,2,0,1,5
705217,1,2,0,1,17
705218,1,2,0,1,0
705219,1,1,0,0,0
705220,1,1,0,1,0
705221,1,2,0,0,0
705222,1,2,0,0,0
705223,1,1,0,0,0
705224,1,1,0,0,0
705227,0,2,0,0,0
705228,0,2,0,0,28
705231,1,1,0,0,0
705232,1,2,0,1,0
705233,1,1,0,0,0
705235,1,2,0,0,0
705236,1,2,0,0,0
705237,1,1,0,0,0
705239,1,2,0,1,0
705240,1,2,0,0,3
705241,1,2,0,1,0
705242,1,2,0,0,0
705243,1,1,0,0,17
705244,1,2,0,0,0
705245,1,1,0,1,8
705248,1,1,0,2,0
705249,1,1,0,1,0
705250,1,1,0,0,0
705252,1,1,1,0,0
705254,1,2,0,0,0
705256,1,1,0,0,0
705257,1,1,0,0,0
705259,0,1,0,0,0
705260,1,1,0,1,0
705261,1,1,0,0,0
705263,1,2,0,0,0
705264,1,2,0,0,0
705265,1,1,0,1,12
705266,1,2,0,2,0
705267,1,2,0,0,1
705268,1,2,0,0,0
705269,1,2,0,1,10
705270,1,3,0,0,0
705271,1,3,0,3,0
705272,1,2,0,1,5
705273,1,1,0,0,0
705274,1,1,0,1,0
705275,1,1,0,0,2
705278,1,2,0,0,0
705279,1,2,0,0,0
705280,1,1,0,0,0
705281,1,1,0,0,0
705282,1,2,0,0,0
705284,1,1,0,1,4
705285,1,1,1,0,0
705288,1,1,0,0,0
705289,1,1,0,0,0
705290,1,1,0,0,0
705292,1,3,0,0,0
705294,1,1,0,0,0
705295,1,1,0,0,9
705296,1,1,0,0,5
705297,1,1,0,0,0
705298,1,1,0,0,3
705299,1,1,0,0,8
705300,1,1,0,0,0
705301,0,1,0,0,0
705304,1,2,0,0,0
705305,1,2,0,0,0
705306,1,2,0,0,9
705307,1,2,0,0,0
705308,1,1,0,0,7
705309,1,4,0,0,0
705310,1,4,0,0,0
705311,1,1,1,0,0
705314,1,1,0,0,0
705315,1,1,0,0,0
705316,1,1,0,0,5
705318,1,1,0,0,0
705319,1,2,0,0,0
705320,1,1,0,0,0
705322,1,2,0,1,0
705324,1,1,0,0,0
705325,1,1,0,0,2
705326,1,2,0,0,0
705328,1,1,0,1,5
705329,1,0,0,0,1
705332,1,1,0,0,3
705333,1,1,0,0,5
705334,0,1,0,0,0
705336,1,1,0,0,0
705337,1,1,0,0,0
705338,1,1,0,3,13
705339,1,1,0,1,0
705340,1,1,0,0,0
705341,1,3,0,0,0
705343,1,1,0,0,6
705345,1,1,0,0,0
705346,1,1,0,0,11
705347,1,1,0,0,10
705348,1,1,0,0,0
705349,1,1,0,0,0
705350,1,1,0,0,0
705351,1,2,0,0,0
705353,1,3,0,0,0
705355,0,1,0,0,0
705356,1,1,0,0,0
705357,1,1,0,0,0
705358,1,1,1,0,0
705359,1,3,0,0,0
705360,1,3,0,0,0
705361,1,3,0,0,0
705363,1,2,0,0,0
705364,1,2,0,0,5
705365,1,1,1,0,0
705367,1,1,0,0,0
705368,1,1,0,0,0
705369,1,1,0,0,0
705373,1,1,0,0,0
705374,1,2,1,0,0
705375,1,1,0,0,0
705376,1,1,0,0,0
705377,1,1,0,0,0
705379,1,1,0,0,0
705380,1,1,0,1,0
705381,1,2,0,0,0
705385,1,1,0,0,0
705386,1,2,0,0,0
705387,1,2,0,0,0
705388,1,2,1,0,0
705389,1,1,0,0,0
705390,1,2,0,0,-1
705391,1,1,0,0,0
705392,1,1,0,0,0
705393,1,1,0,0,0
705394,1,1,1,0,0
705395,1,1,1,0,0
705398,1,1,0,0,0
705400,1,1,0,0,0
705401,1,1,0,0,9
705403,1,3,0,0,0
705404,1,3,0,0,0
705405,1,3,0,0,0
705406,1,3,0,0,2
705407,1,2,0,0,16
705408,1,1,0,0,0
705409,1,1,0,0,0
705411,1,2,0,0,0
705412,1,2,0,0,0
705414,1,1,1,0,0
705417,1,1,0,0,0
705418,1,1,0,0,0
705419,1,2,0,0,0
705420,1,2,0,1,0
705421,1,1,0,0,1
705422,1,2,0,1,0
705424,1,1,0,0,10
705425,1,1,0,0,0
705427,1,1,1,0,0
705428,1,1,0,1,0
705431,1,2,0,0,0
705432,1,2,0,0,1
705433,1,2,0,0,0
705434,1,2,0,0,0
705435,1,1,0,0,14
705436,1,1,0,0,0
705438,1,1,0,0,0
705439,1,1,0,0,0
705440,1,1,0,0,0
705442,1,1,0,0,0
705444,1,1,0,0,0
705445,1,1,0,0,0
705447,1,1,0,0,0
705450,1,1,0,0,0
705451,1,1,1,0,0
705452,1,1,0,0,13
705453,1,1,0,0,0
705454,1,1,0,1,5
705455,1,0,0,0,0
705456,1,1,0,0,8
705457,1,1,0,0,0
705460,1,2,0,0,0
705461,1,2,0,0,0
705462,1,3,0,0,0
705464,1,1,0,0,0
705465,1,1,0,0,0
705466,1,1,0,0,0
705467,1,1,0,0,0
705468,1,1,0,0,0
705469,1,1,0,0,0
705470,1,1,0,0,0
705471,1,1,0,0,0
705472,1,1,0,0,0
705473,1,1,0,1,5
705474,1,1,0,0,0
705475,1,1,0,1,0
705476,1,1,0,0,0
705479,1,1,0,0,0
705480,1,1,0,0,5
705481,1,1,0,0,5
705482,1,1,0,0,0
705483,1,1,0,0,0
705484,1,1,0,0,0
705486,1,1,0,0,0
705487,1,1,0,0,0
705489,1,3,0,0,0
705492,1,1,1,0,0
705493,1,1,0,1,0
705494,1,1,0,0,9
705495,1,1,0,1,5
705496,1,1,0,0,0
705497,1,1,0,0,0
705499,1,1,0,0,0
705500,1,1,0,2,6
705501,1,1,0,0,0
705502,1,1,0,0,0
705503,1,1,0,2,20
705504,1,1,0,0,0
705506,1,1,0,0,0
705507,1,1,0,0,0
705508,1,1,0,0,0
705509,1,1,0,0,2
705510,1,1,0,0,0
705511,1,1,0,0,0
705514,1,1,0,0,15
705515,1,1,0,0,21
705516,1,1,0,1,0
705517,1,1,0,1,38
705520,1,1,1,0,0
705521,1,1,0,0,7
705522,1,1,0,0,0
705523,1,1,0,0,10
705524,1,1,0,0,0
705525,1,1,0,0,24
705528,1,1,0,0,3
705529,1,1,0,0,0
705530,1,1,0,0,0
705532,1,1,0,0,4
705533,1,1,0,0,4
705534,1,1,1,0,0
705535,1,1,0,0,0
705536,1,1,0,0,5
705537,1,1,1,0,0
705538,2,1,0,0,0
705539,2,1,0,0,0
705540,2,1,0,1,0
705543,1,1,0,0,5
705544,1,1,0,0,0
705545,1,1,0,0,0
705546,1,1,0,0,0
705549,1,2,0,0,0
705550,1,2,0,1,0
705551,1,1,0,0,0
705553,1,2,0,0,0
705554,2,1,0,0,3
705555,1,1,0,0,0
705557,1,1,0,0,10
705558,1,2,0,0,0
705559,2,2,0,1,0
705560,1,2,0,0,0
705562,1,1,0,0,3
705563,1,1,0,0,1
705564,2,1,0,0,0
705565,2,1,0,0,0
705566,1,1,0,0,9
705569,1,1,0,0,5
705570,1,1,0,0,0
705571,1,1,0,0,0
705573,1,2,0,1,13
705574,1,2,0,0,0
705575,1,1,0,0,3
705576,2,1,0,0,1
705577,1,1,0,0,3
705578,2,1,0,0,0
705579,1,2,0,0,0
705580,1,2,0,0,0
705581,1,1,0,0,7
705584,1,2,0,0,10
705585,2,1,0,0,0
705586,2,2,0,0,0
705588,1,1,0,0,0
705590,1,1,0,1,0
705591,1,2,0,0,7
705592,1,2,0,1,0
705593,1,2,0,0,0
705594,1,2,0,0,0
705595,1,1,0,0,0
705596,1,2,0,0,0
705597,1,1,0,0,0
705598,2,1,0,0,0
705599,2,1,0,0,0
705600,1,2,0,0,0
705603,1,2,0,2,28
705604,2,3,0,1,0
705605,1,2,0,0,0
705607,1,2,0,0,0
705608,2,1,0,0,0
705609,1,2,0,0,0
705610,1,1,0,0,4
705612,1,1,0,0,0
705613,1,1,0,0,0
705614,2,1,0,1,0
705615,2,1,0,0,0
705616,1,1,0,1,0
705618,1,1,0,0,0
705619,2,2,0,0,0
705620,2,2,0,0,0
705623,2,1,1,0,0
705624,2,2,0,0,2
705625,1,1,0,0,0
705627,1,2,0,2,24
705628,1,2,0,0,0
705629,1,2,0,0,0
705630,1,2,0,0,0
705631,1,2,0,0,1
705632,1,2,0,0,7
705633,1,1,0,0,3
705634,1,2,0,0,0
705635,1,1,1,0,0
705636,1,1,0,0,0
705638,1,1,0,0,2
705639,1,1,0,0,0
705640,1,1,0,0,0
705641,1,1,0,0,1
705642,2,2,0,0,0
705643,1,1,0,0,0
705644,1,1,0,0,0
705646,1,2,0,0,0
705648,1,2,0,0,2
705649,1,1,0,0,0
705650,1,1,0,0,0
705653,2,1,0,0,0
705654,2,1,0,1,2
705655,2,1,0,0,0
705656,2,1,0,0,0
705657,1,1,0,0,0
705658,1,1,0,2,0
705659,2,1,0,0,0
705660,1,1,0,0,0
705661,1,1,0,0,0
705662,1,1,0,0,0
705665,1,2,0,0,0
705666,1,1,0,0,0
705667,1,1,0,0,2
705669,1,1,0,0,0
705670,1,1,0,0,0
705671,1,1,0,0,0
705673,2,1,0,0,0
705674,1,2,0,0,3
705675,1,2,0,0,0
705677,1,2,0,1,0
705678,1,1,0,1,1
705679,1,1,0,1,0
705681,1,2,0,0,3
705682,1,1,0,0,0
705684,1,2,0,2,0
705686,1,1,0,0,11
705687,1,2,0,2,20
705688,1,1,0,1,9
705689,1,2,0,0,0
705690,1,2,0,0,0
705691,1,1,0,0,0
705692,1,1,0,0,0
705693,1,1,0,0,0
705694,1,1,0,0,5
705695,1,1,0,0,0
705696,1,1,0,0,0
705697,2,2,0,0,0
705698,2,1,0,1,0
705699,2,1,0,0,0
705700,1,2,0,0,0
705701,1,1,0,0,0
705703,1,0,0,3,19
705704,1,1,0,2,20
705705,1,1,0,0,0
705707,1,1,0,0,1
705708,2,2,0,0,0
705709,1,2,0,0,0
705710,1,1,0,0,0
705711,1,2,0,0,0
705712,1,1,0,0,0
705714,2,1,0,0,9
705715,2,1,0,0,10
705716,2,1,0,0,4
705717,1,2,0,0,0
705718,1,1,0,0,0
705719,1,1,0,0,9
705720,1,1,0,0,0
705721,1,1,0,0,1
705724,1,1,0,0,0
705726,1,2,0,0,0
705727,1,1,0,2,12
705728,1,1,0,0,0
705729,1,1,0,0,8
705730,1,1,0,0,0
705732,2,2,0,0,9
705733,2,1,0,0,12
705734,2,1,0,0,0
705735,1,1,0,0,2
705736,1,2,0,1,0
705737,1,3,0,0,0
705740,1,1,0,0,0
705741,1,1,0,0,0
705742,1,2,0,1,15
705743,2,1,0,0,0
705744,1,1,0,0,12
705745,1,1,0,0,0
705747,2,1,0,0,0
705748,2,1,0,0,0
705751,2,1,0,0,0
705752,1,2,0,0,0
705753,1,1,0,0,0
705754,2,1,0,0,0
705755,1,1,0,0,0
705756,1,1,0,0,0
705757,1,3,0,0,0
705758,1,3,0,0,0
705759,1,1,0,0,1
705762,1,1,0,0,-5
705763,1,1,0,0,0
705764,1,1,0,0,0
705765,2,2,0,0,0
705766,1,2,0,0,0
705770,1,1,0,0,6
705771,1,1,0,0,0
705772,1,1,0,0,0
705774,1,1,0,0,0
705775,1,1,0,0,0
705776,1,1,0,1,16
705777,1,1,0,0,0
705778,1,1,0,0,15
705779,1,1,0,0,0
705781,2,2,0,0,0
705783,1,1,0,1,8
705785,1,2,0,0,3
705786,1,1,0,0,0
705787,1,3,1,0,0
705788,1,2,0,0,0
705789,1,1,0,0,1
705790,1,1,0,0,4
705791,1,1,0,0,1
705792,2,1,0,0,0
705793,1,3,0,0,13
705796,1,1,1,0,0
705797,1,1,0,0,0
705798,1,2,0,0,0
705800,1,2,0,0,0
705801,1,2,1,0,0
705802,1,1,0,0,0
705803,2,1,0,0,0
705804,2,1,0,0,0
705805,1,1,0,1,17
705806,1,3,0,0,0
705807,1,3,0,0,2
705808,1,3,0,0,0
705811,1,1,0,0,0
705812,1,1,0,0,0
705813,1,2,0,0,0
705815,1,2,0,0,0
705816,1,2,0,0,0
705817,2,1,0,0,0
705818,2,1,0,0,0
705819,1,2,0,0,3
705820,1,2,0,0,0
705821,2,1,0,0,0
705822,1,1,0,1,0
705823,1,1,0,0,0
705826,1,2,0,0,10
705827,1,1,0,0,0
705828,1,1,0,0,10
705829,1,1,0,0,13
705830,1,1,0,0,0
705833,2,1,0,0,0
705834,1,1,0,0,0
705835,1,1,0,0,0
705837,1,2,0,0,2
705839,2,1,0,0,0
705840,1,1,0,0,0
705841,1,1,0,0,0
705842,1,1,0,0,7
705843,1,1,0,2,24
705847,1,1,0,0,2
705849,1,1,0,0,3
705850,1,1,0,0,0
705853,2,1,0,1,64
705856,1,1,0,0,0
705858,1,1,0,0,5
705859,1,1,0,1,10
705860,1,1,0,0,2
705862,1,1,0,0,0
705863,1,1,1,0,0
705864,1,1,0,0,10
705865,1,2,0,0,7
705866,1,1,0,0,0
705867,1,1,0,0,0
705868,1,1,0,1,5
705871,2,1,0,0,0
705872,1,2,0,0,0
705873,1,1,0,0,0
705875,1,1,0,0,0
705878,1,1,0,0,0
705879,1,1,0,0,0
705880,1,1,0,0,0
705881,2,2,0,0,0
705883,1,1,0,0,5
705884,1,1,0,0,0
705885,1,3,0,0,0
705886,1,1,0,1,9
705887,1,1,0,0,0
705888,1,1,0,1,5
705889,1,2,0,0,5
705890,1,2,0,0,0
705891,1,2,0,0,0
705893,1,1,0,0,0
705894,1,1,0,0,0
705895,1,1,0,0,0
705898,1,1,0,0,2
705899,1,1,0,0,0
705900,1,1,0,0,0
705901,1,1,0,0,0
705902,1,2,0,0,0
705903,1,1,0,0,3
705906,1,2,0,0,0
705907,1,2,0,0,1
705908,1,1,0,0,2
705909,1,3,0,1,0
705910,1,3,0,0,0
705911,1,1,0,0,0
705912,1,1,0,0,0
705913,1,1,0,0,0
705916,2,2,0,0,0
705917,1,2,0,1,0
705918,1,1,0,0,1
705919,1,2,0,0,0
705920,1,2,1,0,0
705921,1,1,0,0,0
705922,1,2,0,1,0
705923,2,2,0,0,0
705924,1,1,0,0,0
705925,1,1,0,0,2
705926,2,2,0,0,0
705927,1,2,0,0,0
705930,1,1,0,0,0
705931,1,2,0,0,0
705933,1,1,1,0,0
705934,1,2,0,0,0
705937,1,1,0,0,0
705938,1,1,0,0,0
705939,1,1,0,0,22
705940,1,3,0,0,3
705941,1,1,0,0,0
705942,1,3,0,0,0
705943,1,1,0,0,0
705945,1,1,1,0,0
705946,1,1,0,0,0
705949,1,1,0,0,4
705951,1,1,0,1,0
705952,1,1,0,0,4
705954,1,1,0,0,0
705955,1,1,0,0,5
705956,1,1,0,0,-3
705959,1,1,0,0,0
705960,1,1,1,0,0
705961,1,1,0,0,9
705962,1,2,0,1,0
705963,1,1,0,0,0
705964,1,2,0,0,14
705965,2,1,0,0,0
705967,1,1,0,0,1
705968,1,1,0,0,0
705969,1,1,0,1,5
705973,1,1,0,1,9
705974,1,2,0,0,0
705976,1,1,0,0,0
705977,1,1,0,0,0
705978,1,1,0,0,5
705980,1,1,0,1,0
705981,2,1,0,0,0
705982,2,2,0,0,10
705983,1,1,0,0,0
705984,1,1,0,1,0
705985,1,1,0,0,10
705986,2,2,0,1,0
705987,1,1,0,0,0
705988,1,1,0,1,16
705989,1,2,0,0,0
705990,1,1,0,0,0
705991,1,1,0,0,6
705992,1,3,0,0,15
705993,1,3,0,0,0
705994,1,3,0,0,0
705996,1,1,0,1,6
705998,1,1,0,0,0
705999,1,2,0,1,0
706000,1,3,0,0,0
706001,1,1,0,0,4
706004,2,2,0,1,0
706005,2,2,0,1,0
706006,1,1,0,1,0
706007,1,2,0,1,0
706008,1,2,0,0,0
706009,1,1,0,0,0
706010,1,1,0,0,0
706012,1,2,0,0,0
706013,2,1,0,0,0
706014,1,3,0,1,0
706015,1,1,0,1,19
706016,1,2,0,0,0
706018,1,3,0,0,0
706021,1,1,0,1,2
706022,1,1,0,1,7
706023,1,1,0,0,3
706024,1,1,0,0,5
706026,1,1,0,0,0
706027,1,1,0,0,0
706028,1,1,0,0,2
706029,1,1,1,0,0
706030,1,3,0,0,0
706031,1,3,0,0,0
706032,1,3,0,0,0
706034,1,1,0,0,0
706035,1,1,0,1,8
706036,1,1,0,0,7
706037,1,1,1,0,0
706038,1,1,0,0,0
706039,1,1,0,0,0
706040,1,1,0,0,0
706041,1,1,0,0,0
706042,1,1,0,0,0
706044,1,1,0,0,7
706045,1,2,0,0,0
706046,1,2,0,0,0
706047,1,1,0,0,0
706049,1,1,0,0,0
706050,1,1,0,0,3
706051,1,1,0,0,0
706053,1,2,0,0,3
706054,1,1,0,0,0
706055,1,1,1,0,0
706056,1,1,0,0,0
706057,1,1,0,0,0
706058,1,1,0,0,0
706059,1,1,0,0,0
706060,1,1,0,0,2
706061,1,1,0,0,0
706063,1,1,0,0,0
706067,1,1,0,0,0
706068,1,1,1,0,0
706069,1,1,1,0,0
706071,1,2,0,0,0
706072,1,2,0,0,3
706073,1,2,0,0,8
706074,1,2,0,0,0
706075,1,1,0,0,0
706077,1,1,0,0,0
706078,1,1,0,0,5
706079,1,1,0,0,0
706080,1,1,0,0,0
706081,1,1,0,0,12
706083,1,1,0,0,0
706084,1,1,0,0,5
706085,1,1,0,0,0
706086,1,2,0,0,0
706087,1,2,0,0,0
706088,1,1,0,0,1
706090,1,2,0,0,0
706091,1,1,0,1,5
706092,1,1,0,0,0
706094,1,2,0,0,9
706095,1,2,0,0,0
706096,1,2,0,0,14
706097,1,2,0,0,0
706098,1,1,0,2,0
706099,1,1,0,0,0
706100,1,1,0,0,0
706101,1,1,0,0,0
706102,1,1,0,0,3
706103,1,2,0,0,0
706105,1,1,0,1,15
706106,1,1,0,0,0
706108,1,2,0,0,0
706109,1,1,0,0,0
706110,1,1,0,0,0
706112,1,1,0,0,1
706113,1,1,0,0,0
706115,1,1,1,0,0
706118,1,1,0,0,0
706119,1,1,0,0,0
706120,1,1,0,0,6
706121,1,1,0,1,9
706122,1,1,0,0,0
706124,1,1,0,0,0
706126,1,1,0,0,2
706127,1,1,0,0,1
706128,1,1,0,0,0
706129,1,1,0,0,2
706130,1,1,0,0,0
706131,1,1,0,0,1
706133,1,1,0,0,0
706135,1,1,0,0,0
706136,1,2,0,0,0
706138,1,1,0,0,0
706139,1,1,0,1,15
706140,1,1,0,0,0
706141,1,1,0,0,0
706142,1,1,0,0,0
706143,1,1,0,0,7
706144,1,1,0,0,6
706145,1,1,0,1,0
706146,1,1,0,0,0
706147,2,1,0,0,0
706150,1,2,0,0,4
706152,1,1,0,0,1
706153,1,1,0,0,42
706154,1,1,0,0,3
706155,1,1,0,0,0
706156,1,1,0,0,0
706159,2,0,0,1,19
706160,2,1,0,1,0
706161,1,1,1,0,0
706162,1,1,0,0,0
706163,1,1,0,0,0
706165,1,2,0,0,6
706166,1,1,0,0,0
706167,1,1,0,0,12
706168,1,1,0,0,0
706169,1,1,0,0,1
706170,1,1,0,2,10
706171,1,2,0,0,0
706172,1,2,0,0,0
706173,1,2,0,0,0
706174,1,1,0,0,0
706177,1,1,0,0,1
706178,1,1,0,0,0
706179,1,1,1,0,0
706180,1,1,0,2,0
706181,1,1,0,0,2
706182,1,1,0,0,0
706183,1,1,0,0,0
706186,1,1,0,0,2
706188,1,1,0,1,5
706189,1,1,0,0,0
706190,1,1,0,0,1
